Unique ID;Player;Club;Best Pos;Age;Transfer Value;Preferred Foot;Appearances;Minutes;Goals;xG;Shots;ShT;Conv %;Goals per 90 minutes;xG/90;Drb/90
59006269;Henrikh Mkhitaryan;Blu-neri;M (C);37;€40K;Right-Footed;43 (3);3253;1;1.81;22;4;5%;0.0;0.1;0.0
53063430;Alexander Sørloth;A. Madrid;ST (C);30;€31M - €46M;Left-Footed;22 (18);2357;18;13.77;121;55;15%;0.7;0.5;0.3
45104608;Takefusa Kubo;Real San Sebastián;ST (C);24;€103M - €154M;Left-Footed;33;2367;10;13.95;130;61;8%;0.4;0.5;1.1
48042658;Bryan Mbeumo;Man Utd;AM (R);26;€96M - €143M;Left-Footed;23 (1);2024;9;8.57;61;30;15%;0.4;0.4;4.6
29110623;Ollie Watkins;Aston Villa;ST (C);30;€41M - €51M;Right-Footed;54 (1);4741;25;19.35;163;73;15%;0.5;0.4;0.7
19184436;Joelinton;Newcastle;M (C);29;€72M - €104M;Right-Footed;51;4047;13;11.57;101;45;13%;0.3;0.3;1.9
27132703;Morten Hjulmand;Sporting CP;DM;26;€61M - €76M;Right-Footed;41;3474;0;3.12;20;5;0%;0.0;0.1;0.1
67184349;Iñaki Williams;A. Bilbao;ST (C);31;Not for Sale;Right-Footed;38 (2);3052;6;8.68;78;30;8%;0.2;0.3;2.8
2000053516;Adam Wharton;Crystal Palace;DM;22;€73M - €110M;Left-Footed;45 (1);3198;0;1.47;10;1;0%;0.0;0.0;0.3
91100272;Stefan Ortega;Nott'm Forest;GK;33;€3.2M;Right-Footed;12;1080;0;0;0;0;0%;0.0;0.0;0.0
28103590;Mason Mount;Man Utd;DM;27;€53M - €79M;Right-Footed;13 (15);1219;1;2.23;17;5;6%;0.1;0.2;1.8
1510305;Pedro;Celesti;AM (C);38;€8K - €24K;Right-Footed;25 (11);1935;9;5.88;51;18;18%;0.4;0.3;3.4
18097159;Alexis Saelemaekers;Casciavit;M (R);26;€47M - €59M;Right-Footed;42;3310;0;0.02;2;0;0%;0.0;0.0;3.2
67256618;Dani Vivian;A. Bilbao;D (C);26;€85M - €127M;Right-Footed;52 (1);4758;2;3.15;19;5;11%;0.0;0.1;0.0
91187791;Nick Woltemade;Newcastle;ST (C);24;€87M - €109M;Right-Footed;48;3737;24;16.39;145;76;17%;0.6;0.4;0.8
25042141;Patrik Schick;Bayer 04 Leverkusen;ST (C);30;€40M - €48M;Left-Footed;40 (3);2748;22;13.73;119;67;18%;0.7;0.4;0.5
27010680;Christian Eriksen;VfL Wolfsburg;AM (C);34;€210K - €5.8M;Right-Footed;27 (1);2336;6;4.01;40;12;15%;0.2;0.2;1.0
85136376;Nicolas Pépé;Villarreal;AM (R);31;Not for Sale;Left-Footed;38 (6);3138;8;8.45;66;24;12%;0.2;0.2;4.2
55070285;João Palhinha;Spurs;DM;30;€18M - €22M;Right-Footed;47;3842;2;1.83;16;4;13%;0.0;0.0;0.1
27128917;Mikkel Damsgaard;Brentford;AM (C);25;€51M - €60M;Right-Footed;28 (2);1946;4;2.55;38;17;11%;0.2;0.1;1.7
43167354;Manuel Locatelli;Juventus;DM;28;€49M - €74M;Right-Footed;46 (2);3624;1;0.9;17;3;6%;0.0;0.0;0.0
37008621;Luuk de Jong;FC Porto;ST (C);35;Not for Sale;Right-Footed;13 (20);1625;13;8.32;77;40;17%;0.7;0.5;0.7
49034219;Jean-Philippe Mateta;Crystal Palace;ST (C);28;€35M - €44M;Right-Footed;3 (11);454;4;3.66;23;14;17%;0.8;0.7;0.4
67135344;Lucas Vázquez;Bayer 04 Leverkusen;WB (R);34;€275K - €2.8M;Right-Footed;41;3018;1;0.38;5;1;20%;0.0;0.0;2.6
62246208;Benjamin Šeško;Man Utd;ST (C);23;€66M - €94M;Right-Footed;37;3178;23;14.16;117;71;20%;0.7;0.4;1.1
14250859;Giuliano Simeone;A. Madrid;AM (R);23;€56M - €70M;Right-Footed;45 (4);3815;13;9.87;80;39;16%;0.3;0.2;3.2
34012563;Ivan Perišić;PSV;AM (L);37;€110K - €1.1M;Uses Both Feet;25 (5);1584;5;5.67;47;14;11%;0.3;0.3;3.1
98003821;Granit Xhaka;Sunderland;DM;33;Not for Sale;Left-Footed;36;3123;4;2.61;33;19;12%;0.1;0.1;0.0
2000077193;Arda Güler;R. Madrid;AM (C);21;€105M - €126M;Left-Footed;14 (31);1465;1;3.1;33;17;3%;0.1;0.2;1.5
98034601;Denis Zakaria;AS Monaco;DM;29;€43M - €51M;Right-Footed;40;3186;1;2.13;19;5;5%;0.0;0.1;0.2
71099066;Artem Dovbyk;AS Roma;ST (C);28;€4.6M - €6.8M;Left-Footed;3 (14);356;2;2.06;17;7;12%;0.5;0.5;0.3
96102946;Jakub Kiwior;FC Porto;D (L);26;€23M - €35M;Left-Footed;54;4722;1;0.51;6;2;17%;0.0;0.0;0.5
29125842;Jarrod Bowen;West Ham;ST (C);29;€23M;Left-Footed;38;3292;8;11.8;86;29;9%;0.2;0.3;3.3
14108651;Giovani Lo Celso;Real Hispalis;AM (C);30;€34M - €42M;Left-Footed;28;1805;4;4.35;23;10;17%;0.2;0.2;0.9
67080310;Marcos Alonso;Vigo;D (C);35;€50K - €5.8M;Left-Footed;20 (5);1599;1;0.77;8;3;13%;0.1;0.0;0.5
14186894;Juan Foyth;Villarreal;D (C);28;€36M - €54M;Right-Footed;41 (1);3424;2;1.64;19;3;11%;0.1;0.0;0.6
55032265;Eric Dier;AS Monaco;D (C);32;Not for Sale;Right-Footed;35 (1);3105;1;1.31;10;3;10%;0.0;0.0;0.1
71081391;Oleksandr Zinchenko;Ajax;M (C);29;€18M - €22M;Left-Footed;25;1813;0;0.41;6;2;0%;0.0;0.0;0.9
18110528;Charles De Ketelaere;Bergamo;AM (C);25;€42M - €62M;Left-Footed;45;3385;4;8.37;62;24;6%;0.1;0.2;1.6
14167329;Lisandro Martínez;Man Utd;D (C);28;€79M - €94M;Left-Footed;29 (1);2668;0;1.41;10;1;0%;0.0;0.0;0.1
43075156;Giovanni Di Lorenzo;Parthenope;D (R);32;Not for Sale;Right-Footed;43 (2);3895;2;2.75;22;8;9%;0.0;0.1;1.8
67035000;Yuri;A. Bilbao;D (L);36;€7.2M - €11M;Left-Footed;40 (1);3487;0;0.02;2;0;0%;0.0;0.0;0.6
92017376;Pascal Groß;Brighton;DM;34;€375K - €8.4M;Right-Footed;34;2949;0;1.07;10;4;0%;0.0;0.0;0.1
49039789;Loïc Badé;Bayer 04 Leverkusen;D (C);26;€44M - €53M;Right-Footed;43;3804;1;2.51;22;3;5%;0.0;0.1;0.1
96047750;Jan Bednarek;FC Porto;D (C);30;€30M - €44M;Right-Footed;39;3470;1;1.14;16;4;6%;0.0;0.0;0.0
19265858;Richarlison;Spurs;AM (L);29;€3M;Right-Footed;1 (4);117;2;0.83;5;4;40%;1.5;0.6;0.0
2000054872;Ez Abde;Real Hispalis;AM (L);24;€38M - €56M;Right-Footed;37;2667;2;5.08;48;18;4%;0.1;0.2;4.4
67245413;Óscar Mingueza;Vigo;WB (R);27;€48M - €57M;Right-Footed;41;3614;0;1.07;10;3;0%;0.0;0.0;1.7
91207274;Amadou Onana;Aston Villa;DM;24;€66M - €99M;Right-Footed;25 (21);2626;3;4.78;45;11;7%;0.1;0.2;0.1
67010455;Iago Aspas;Vigo;AM (C);38;€100K - €1M;Left-Footed;38;2260;4;5.58;56;20;7%;0.2;0.2;2.4
43274977;Moise Kean;Fiorentina;ST (C);26;€45M - €54M;Right-Footed;42 (3);3382;17;14.99;147;75;12%;0.5;0.4;1.0
43125343;Mattia Zaccagni;Celesti;AM (L);30;€39M - €49M;Right-Footed;33 (1);2367;7;8.66;78;28;9%;0.3;0.3;3.8
43093171;Piotr Zieliński;Blu-neri;M (C);32;€6M - €7.4M;Right-Footed;4 (26);801;1;1.2;10;4;10%;0.1;0.1;0.0
91184426;Angelo Stiller;VfB Stuttgart;DM;25;€38M - €57M;Left-Footed;42;3523;1;2.22;24;6;4%;0.0;0.1;0.0
2000098727;Rico Lewis;Man City;D (R);21;€45M - €56M;Right-Footed;13 (10);1291;0;0.96;5;0;0%;0.0;0.1;0.9
19229435;Malcom;Ajax;AM (R);29;€29M - €36M;Left-Footed;14;916;4;2.45;30;19;13%;0.4;0.2;3.4
85093001;Thomas Lemar;Girona;AM (C);30;€26M - €31M;Left-Footed;34;2584;10;3.46;40;19;25%;0.3;0.1;2.3
78064881;Mauro Arambarri;Getafe;DM;30;€18.5M - €22M;Right-Footed;37;3102;1;2.11;22;6;5%;0.0;0.1;0.1
86066853;Piero Hincapié;Arsenal;D (C);24;€46M - €55M;Left-Footed;35 (2);3088;0;0.07;1;0;0%;0.0;0.0;1.0
72048035;Weston McKennie;Juventus;DM;27;€54M - €67M;Right-Footed;41 (2);3419;9;9.91;84;29;11%;0.2;0.3;3.5
43339195;Andrea Cambiaso;Juventus;M (L);26;€31M - €39M;Left-Footed;46;3730;1;0.36;5;2;20%;0.0;0.0;1.0
28115996;Morgan Rogers;Aston Villa;AM (L);23;€77M - €110M;Right-Footed;45 (2);3509;13;11.15;96;43;14%;0.3;0.3;4.2
67260506;Kang-In Lee;Paris SG;AM (C);25;€37M - €55M;Left-Footed;8 (16);952;1;3.99;29;10;3%;0.1;0.4;2.4
83261140;Francisco Conceição;Juventus;AM (R);23;€35M - €53M;Left-Footed;11 (10);932;2;3.04;29;10;7%;0.2;0.3;4.5
24003746;Ante Budimir;Atlético Pamplona;ST (C);34;€275K - €6.8M;Left-Footed;34;2664;16;11.31;112;57;14%;0.5;0.4;0.4
29141827;Ezri Konsa;Aston Villa;D (C);28;€53M - €64M;Right-Footed;54;4837;0;3.02;27;6;0%;0.0;0.1;0.1
59138294;Giorgi Mamardashvili;Liverpool;GK;25;€24M - €35M;Left-Footed;12 (4);1272;0;0;0;0;0%;0.0;0.0;0.0
67296654;Alejandro Balde;Barcelona;WB (L);22;€87M - €130M;Left-Footed;42;3549;1;0.52;7;3;14%;0.0;0.0;1.0
78093159;Maximiliano Araújo;Sporting CP;WB (L);26;€47M - €59M;Left-Footed;38;3147;2;1.99;17;2;12%;0.1;0.1;0.8
19302456;Douglas Luiz;Aston Villa;M (C);28;€8.2M - €12M;Right-Footed;12 (20);1469;0;1.84;11;1;0%;0.0;0.1;0.1
67295650;Yeremy Pino;Crystal Palace;AM (L);23;€43M - €65M;Right-Footed;42;3009;8;5.22;54;23;15%;0.2;0.2;1.9
28097980;Fikayo Tomori;Casciavit;D (R);28;€22M - €33M;Right-Footed;44;3874;2;2.62;23;5;9%;0.0;0.1;0.0
14008030;Nicolás Tagliafico;OL;D (L);33;€450K - €4.4M;Left-Footed;35;2984;0;0.51;5;0;0%;0.0;0.0;0.6
49047182;Manu Koné;AS Roma;DM;25;€40M - €59M;Right-Footed;39 (2);3182;1;3.31;30;8;3%;0.0;0.1;0.1
19350649;Carlos Augusto;Blu-neri;D (L);27;€25M - €29M;Left-Footed;8 (21);1214;0;0.01;1;0;0%;0.0;0.0;3.0
67157624;Kepa Arrizabalaga;Arsenal;GK;31;€14M - €21M;Right-Footed;14 (1);1315;0;0;0;0;0%;0.0;0.0;0.0
67115823;Gerard Moreno;Villarreal;ST (C);34;€5.6M - €7M;Left-Footed;33 (1);2320;15;7.62;80;45;19%;0.6;0.3;0.7
37052470;Noussair Mazraoui;Man Utd;D (R);28;€36M - €53M;Right-Footed;6 (9);605;0;0.42;4;0;0%;0.0;0.1;1.0
2000220941;Endrick;OL;ST (C);19;€111M - €134M;Left-Footed;40 (1);3262;13;16.02;113;62;12%;0.4;0.4;1.1
18101745;Loïs Openda;Juventus;ST (C);26;€41M - €49M;Right-Footed;7 (15);909;7;2.54;26;14;27%;0.7;0.3;1.6
14094572;Rodrigo Bentancur;Spurs;M (C);28;€22M;Right-Footed;19 (15);1640;0;1.84;14;0;0%;0.0;0.1;0.2
45030953;Wataru Endo;Liverpool;DM;33;€9.2M;Right-Footed;15 (39);2120;1;0.35;4;1;25%;0.0;0.0;0.0
27160181;Rasmus Højlund;Parthenope;ST (C);23;€44M - €53M;Left-Footed;23 (12);2184;12;9.25;80;36;15%;0.5;0.4;0.4
89066513;Johnny Cardoso;A. Madrid;M (C);24;€58M - €69M;Right-Footed;20 (28);2309;2;2.06;17;5;12%;0.1;0.1;0.1
28049740;Harry Maguire;Man Utd;D (C);33;€5M - €7.6M;Right-Footed;14 (3);1403;0;0.74;4;1;0%;0.0;0.0;0.1
29226000;Jarrad Branthwaite;Everton;D (C);23;€50M - €74M;Left-Footed;35;3090;0;2.83;23;2;0%;0.0;0.1;0.0
98006034;Remo Freuler;Bologna;DM;34;€800K - €9.8M;Right-Footed;44 (1);3654;1;1.78;22;5;5%;0.0;0.0;0.1
67217491;Andrei Raţiu;Paris SG;D (R);27;€18.5M - €23M;Right-Footed;3;270;0;0.06;2;1;0%;0.0;0.0;0.7
29141828;Ademola Lookman;A. Madrid;AM (L);28;€77M - €115M;Right-Footed;39 (1);2939;17;9.97;87;44;20%;0.5;0.3;1.1
37001813;Marten de Roon;Bergamo;DM;35;€2.6M - €5.2M;Right-Footed;37;3117;1;1.68;16;1;6%;0.0;0.0;0.1
63012964;Stanislav Lobotka;Parthenope;DM;31;Not for Sale;Right-Footed;44 (2);3461;0;1.34;13;0;0%;0.0;0.0;0.3
43425040;Amad;Man Utd;AM (R);23;€54M - €83M;Left-Footed;16 (7);1404;4;4.51;43;15;9%;0.3;0.3;4.0
29125265;Antonee Robinson;Fulham;D (L);28;€63M - €74M;Left-Footed;38;3355;0;0.51;9;2;0%;0.0;0.0;1.0
28093567;James Maddison;Spurs;AM (C);29;€54M - €65M;Right-Footed;2;141;0;0.77;4;0;0%;0.0;0.5;1.3
83228731;Gonçalo Inácio;Sporting CP;D (C);24;€62M - €77M;Left-Footed Only;44;3845;0;2.74;23;2;0%;0.0;0.1;0.0
19326796;Éderson;Bergamo;DM;26;€60M - €89M;Right-Footed;43;3545;2;4.39;37;6;5%;0.1;0.1;0.2
72044918;Tyler Adams;Bournemouth;DM;27;€58M - €86M;Right-Footed;38;3302;1;3.68;14;2;7%;0.0;0.1;0.2
19351985;Natan;Real Hispalis;D (L);25;€37M - €45M;Left-Footed;44 (1);4018;0;1.59;13;3;0%;0.0;0.0;0.0
37060922;Joshua Zirkzee;Man Utd;ST (C);25;€22M - €32M;Right-Footed;2 (17);538;5;4.21;21;13;24%;0.8;0.7;0.8
28005568;Jordan Henderson;Brentford;DM;35;€450K - €7.8M;Right-Footed Only;39 (1);3198;0;0.96;12;3;0%;0.0;0.0;0.1
43162321;Riccardo Orsolini;Bologna;AM (R);29;€88M - €105M;Left-Footed;44;3847;14;13.81;96;43;15%;0.3;0.3;3.6
29194724;Antoine Semenyo;Man City;AM (R);26;€49M - €73M;Right-Footed;3 (23);785;3;4.84;42;21;7%;0.3;0.6;3.7
43017499;Francesco Acerbi;Blu-neri;D (C);38;Not for Sale;Left-Footed;52;4621;0;1.06;11;2;0%;0.0;0.0;0.0
48030711;André-Franck Zambo Anguissa;Parthenope;M (C);30;€39M - €49M;Right-Footed;15 (5);1361;6;0.82;14;7;43%;0.4;0.1;0.1
91144914;Kevin Danso;Spurs;D (C);27;€35M - €52M;Right-Footed;42 (1);3746;1;2.5;21;3;5%;0.0;0.1;0.1
83190945;Ali Al Musrati;Hellas Verona;DM;30;€6.2M - €7.4M;Right-Footed;33 (2);2581;1;1.05;13;1;8%;0.0;0.0;0.0
16147660;Xaver Schlager;RB Leipzig;DM;28;€190K - €1.9M;Left-Footed;27 (2);2080;2;1.28;14;2;14%;0.1;0.1;0.1
85028014;Paul Pogba;AS Monaco;M (C);33;€200K - €2M;Right-Footed;3 (2);256;0;0.14;1;1;0%;0.0;0.0;0.0
53086846;Fredrik Aursnes;Benfica;M (R);30;€27M - €41M;Right-Footed;45;3834;9;8.7;72;26;13%;0.2;0.2;0.3
16045721;Marcel Sabitzer;Borussia Dortmund;DM;32;€11M - €13.5M;Right-Footed;38;2902;0;0.93;12;2;0%;0.0;0.0;0.2
67257704;Abdelkabir Abqar;Getafe;D (C);27;€18.5M - €27M;Right-Footed;27 (2);2536;0;1.45;12;2;0%;0.0;0.1;0.0
19334410;Matheus Cunha;Man Utd;AM (C);27;€73M - €108M;Right-Footed;31 (1);2173;4;6.19;53;19;8%;0.2;0.3;4.2
67217522;Pau Torres;Aston Villa;D (C);29;€35M - €53M;Left-Footed;56;4814;2;1.06;13;3;15%;0.0;0.0;0.1
28117372;Nathan Collins;Brentford;D (C);25;€54M - €77M;Right-Footed;40;3588;1;0.79;9;2;11%;0.0;0.0;0.1
43195181;Umar Sadiq;Valencia;ST (C);29;€19.5M - €23M;Right-Footed;5 (14);683;4;3.05;33;10;12%;0.5;0.4;1.3
28108036;Conor Gallagher;Spurs;DM;26;€18.5M - €27M;Right-Footed;3 (14);527;3;1.78;15;7;20%;0.5;0.3;1.0
13160655;Reinildo;Sunderland;D (L);32;€19.5M - €24M;Left-Footed;27;2308;1;0.64;6;1;17%;0.0;0.0;0.4
28111507;Tyrick Mitchell;Crystal Palace;WB (L);26;€37M - €46M;Left-Footed;54;4828;0;0.24;4;2;0%;0.0;0.0;2.6
37053643;Gianluca Scamacca;Bergamo;ST (C);27;€21M - €26M;Right-Footed;35 (8);2375;11;11.71;90;47;12%;0.4;0.4;0.7
37001814;Stefan de Vrij;Blu-neri;D (C);34;€35K - €350K;Right-Footed;8 (1);808;0;0.14;1;0;0%;0.0;0.0;0.0
29125334;Dean Henderson;Crystal Palace;GK;29;€37M - €53M;Right-Footed;45;3955;0;0;0;0;0%;0.0;0.0;0.0
67214613;Pablo Fornals;Real Hispalis;AM (C);30;€31M - €37M;Right-Footed;9 (24);1325;4;4.24;38;13;11%;0.3;0.3;0.7
71080414;Viktor Tsygankov;Girona;AM (R);28;€36M - €54M;Left-Footed;21 (4);1673;4;3.45;28;9;14%;0.2;0.2;3.3
14030119;Gerónimo Rulli;Olympique de Marseille;GK;34;€8.6M - €11M;Right-Footed Only;41;3649;0;0;0;0;0%;0.0;0.0;0.0
14043255;Guido Rodríguez;Valencia;DM;32;€95K - €950K;Right-Footed;24 (15);2378;1;0.82;9;1;11%;0.0;0.0;0.1
89063107;Iliman N'Diaye;Everton;AM (L);26;€61M - €77M;Right-Footed;29 (2);1936;7;5.42;47;23;15%;0.3;0.3;4.6
61043070;John McGinn;Aston Villa;AM (R);31;€30M - €43M;Left-Footed;50;4176;12;11.11;107;40;11%;0.3;0.2;3.4
37060600;Ferdi Kadıoğlu;Brighton;WB (L);26;€32M - €47M;Right-Footed;37;3060;1;0.69;7;2;14%;0.0;0.0;1.0
43091113;Bryan Cristante;AS Roma;DM;31;Not for Sale;Right-Footed;41 (1);3326;3;1.57;24;6;13%;0.1;0.0;0.1
43270517;Nicolò Zaniolo;Udinese;AM (C);26;€12M - €14M;Left-Footed;28 (1);2007;5;8.37;68;29;7%;0.2;0.4;1.0
8833628;Thiago Silva;FC Porto;D (C);41;€0 - €90K;Right-Footed;36;3125;0;0.28;6;1;0%;0.0;0.0;0.0
67033300;César Azpilicueta;Sevilla;D (R);36;€60K - €5M;Right-Footed;30 (5);2539;0;1.14;9;2;0%;0.0;0.0;1.0
72051563;Chris Richards;Crystal Palace;D (C);26;€30M - €38M;Right-Footed;47;3935;0;1.88;13;2;0%;0.0;0.0;0.1
85140175;Yoane Wissa;Newcastle;ST (C);29;€30M - €38M;Right-Footed;7 (25);1221;5;9.74;63;31;8%;0.4;0.7;0.6
18105831;Ismael Saibari;PSV;AM (R);25;€51M - €63M;Right-Footed;39;2912;5;10.9;83;30;6%;0.2;0.3;3.7
91187679;Malik Tillman;Bayer 04 Leverkusen;AM (C);24;€28M - €35M;Right-Footed;43;3281;13;10.65;91;36;14%;0.4;0.3;1.6
55069796;Ricardo Horta;BRG;AM (C);31;Not for Sale;Right-Footed;38;2891;14;9.92;85;44;16%;0.4;0.3;3.3
13199286;Nayef Aguerd;Olympique de Marseille;D (C);30;€16.5M - €25M;Left-Footed;41;3609;1;1.81;22;6;5%;0.0;0.0;0.0
85033423;Lucas Digne;Aston Villa;D (L);32;€17.5M - €22M;Left-Footed Only;25 (7);2345;0;0.13;2;0;0%;0.0;0.0;0.6
29128536;Ben Chilwell;Strasbourg;WB (L);29;€25M - €38M;Left-Footed;31;2407;0;0.14;3;1;0%;0.0;0.0;1.8
2000262919;Luka Vušković;Hamburger SV;D (C);19;€63M - €78M;Right-Footed;32;2845;1;1.94;29;4;3%;0.0;0.1;0.1
49038271;Maxence Lacroix;Crystal Palace;D (R);26;€40M - €50M;Right-Footed;51;4482;2;5.99;44;5;5%;0.0;0.1;0.0
13196616;Edmond Tapsoba;Bayer 04 Leverkusen;D (C);27;€26M - €40M;Right-Footed;46;4200;0;0.91;12;0;0%;0.0;0.0;0.0
67191910;Éric Bailly;Oviedo;D (C);32;€750K - €9.2M;Right-Footed;33;2713;1;1.08;15;4;7%;0.0;0.0;0.0
27039017;Christian Nørgaard;Arsenal;DM;32;€7.4M;Right-Footed;0 (32);563;0;0.59;11;3;0%;0.0;0.1;0.0
91137493;Waldemar Anton;Borussia Dortmund;D (C);29;€48M - €58M;Right-Footed;42 (1);3660;2;2.42;19;6;11%;0.0;0.1;0.0
43010773;Ciro Immobile;Paris FC;ST (C);36;€275K;Right-Footed;0 (10);248;0;1.78;11;4;0%;0.0;0.6;0.4
27102380;Kasper Dolberg;Ajax;ST (C);28;€13M - €19.5M;Right-Footed;37;2955;16;15.94;135;61;12%;0.5;0.5;0.5
53110135;Kristoffer Ajer;Brentford;D (C);28;€17.5M - €22M;Right-Footed;9 (5);864;1;1.41;8;2;13%;0.1;0.1;0.2
62000307;Nemanja Matić;Sassuolo;DM;37;Not for Sale;Left-Footed;36 (1);2259;0;0.36;1;0;0%;0.0;0.0;0.1
85046587;Florian Thauvin;RC Lens;AM (C);33;Not for Sale;Left-Footed;29;2237;7;6.27;59;32;12%;0.3;0.3;3.7
62013805;Nemanja Gudelj;Sevilla;DM;34;€2.1M - €4.3M;Right-Footed;37 (2);2906;2;0.8;12;4;17%;0.1;0.0;0.0
28097985;Tammy Abraham;Aston Villa;ST (C);28;€18.5M;Right-Footed;2 (19);419;0;2.34;22;13;0%;0.0;0.5;0.4
83137935;Francisco Trincão;Sporting CP;AM (C);26;€85M - €105M;Left-Footed;46;3785;23;14.15;115;49;20%;0.5;0.3;3.7
2000375662;Lennart Karl;FC Bayern München;AM (R);18;€27M - €41M;Left-Footed;18 (24);1989;6;5.89;57;19;11%;0.3;0.3;3.3
79027217;Omar Alderete;Sunderland;D (C);29;€37M - €44M;Left-Footed;31;2634;0;1.37;21;4;0%;0.0;0.0;0.0
37063649;Sven Botman;Newcastle;D (C);26;€68M - €81M;Left-Footed;55;4929;2;2.21;17;4;12%;0.0;0.0;0.0
37055844;Donyell Malen;AS Roma;AM (L);27;€40M - €60M;Right-Footed;15 (13);1590;9;7.46;68;33;13%;0.5;0.4;1.3
85085378;Aymeric Laporte;A. Bilbao;D (C);32;Not for Sale;Left-Footed;45;3750;0;1.48;10;2;0%;0.0;0.0;0.0
67030707;Dani Parejo;Villarreal;M (C);37;€275K - €2.7M;Right-Footed;45 (1);2754;0;0.47;5;0;0%;0.0;0.0;0.2
62191195;Nikola Milenković;Nott'm Forest;D (C);28;€36M - €45M;Right-Footed;32;2679;0;2.14;19;3;0%;0.0;0.1;0.0
71113679;Illia Zabarnyi;Paris SG;D (C);23;€67M - €84M;Right-Footed;14;1260;0;0.78;5;1;0%;0.0;0.1;0.0
18087914;Mile Svilar;AS Roma;GK;26;€32M - €48M;Right-Footed Only;38;3420;0;0;0;0;0%;0.0;0.0;0.0
28127254;Elliot Anderson;Nott'm Forest;DM;23;€76M - €108M;Right-Footed;50;4396;3;4.07;25;5;12%;0.1;0.1;0.2
2000011147;Miloš Kerkez;Liverpool;D (L);22;€62M - €77M;Left-Footed Only;9 (3);850;0;0;0;0;0%;0.0;0.0;1.2
211232;Djéné Dakonam;Getafe;DM;34;€240K - €2.4M;Right-Footed;39;3483;0;3.58;24;10;0%;0.0;0.1;0.1
83206392;Samú;Mallorca;DM;25;€40M - €60M;Left-Footed;28 (1);2412;0;0.77;9;0;0%;0.0;0.0;0.1
37065767;Sergiño Dest;PSV;WB (R);25;€14.5M - €18M;Right-Footed;38 (1);3022;0;1.59;13;4;0%;0.0;0.0;1.0
67199158;Brais Méndez;Real San Sebastián;AM (C);29;€35M - €52M;Left-Footed;14 (2);1182;0;1.04;10;4;0%;0.0;0.1;0.3
85032335;Idrissa Gueye;Everton;DM;36;Not for Sale;Right-Footed;29;2425;0;0.33;6;1;0%;0.0;0.0;0.1
76043783;Cucho Hernández;Real Hispalis;ST (C);27;€31M - €38M;Right-Footed;31 (2);2660;12;11.73;86;45;14%;0.4;0.4;0.8
49056282;Bradley Barcola;Paris SG;AM (L);23;€47M - €71M;Right-Footed;17 (27);1889;12;7.48;80;37;15%;0.6;0.4;3.6
91119265;Julian Brandt;Borussia Dortmund;AM (C);30;€1.6M - €3.4M;Right-Footed;41;3114;8;8.02;65;36;12%;0.2;0.2;2.0
43270682;Alessandro Buongiorno;Parthenope;D (C);26;€36M - €54M;Left-Footed;42;3617;1;1.96;16;3;6%;0.0;0.0;0.0
43316850;Giacomo Raspadori;Bergamo;ST (C);26;€8.6M - €13M;Right-Footed;17 (28);2010;10;7.88;74;32;14%;0.4;0.4;0.5
67011217;Diego Llorente;Real Hispalis;D (C);32;Not for Sale;Right-Footed;10 (5);1127;0;0.66;5;0;0%;0.0;0.1;0.2
43272557;Davide Frattesi;Blu-neri;M (C);26;€18.5M - €22M;Right-Footed;4 (9);435;0;0.5;7;2;0%;0.0;0.1;0.0
18108540;Jonathan David;Juventus;ST (C);26;€29M - €44M;Right-Footed;11 (8);1054;4;3.63;34;9;12%;0.3;0.3;2.6
43094553;Domenico Berardi;Sassuolo;AM (R);31;Not for Sale;Left-Footed;34;2650;8;9.38;80;24;10%;0.3;0.3;4.2
76050675;Daniel Muñoz;Crystal Palace;WB (R);30;€30M - €38M;Right-Footed Only;49;4255;1;2.99;12;3;8%;0.0;0.1;2.7
48036643;Mouctar Diakhaby;Valencia;D (C);29;€12.5M - €15.5M;Right-Footed;34;2824;2;0.84;10;2;20%;0.1;0.0;0.0
2000168014;Abdukodir Khusanov;Man City;D (C);22;€63M - €95M;Right-Footed;4 (4);429;0;0;1;0;0%;0.0;0.0;0.2
43500755;Giorgio Scalvini;Bergamo;D (C);22;€56M - €70M;Right-Footed;34 (3);2873;0;0.78;7;1;0%;0.0;0.0;0.0
67157520;Álex Berenguer;A. Bilbao;AM (L);30;€65M - €99M;Right-Footed;36 (9);2992;9;7.17;64;29;14%;0.3;0.2;3.3
91175868;Yann Aurel Bisseck;Blu-neri;D (C);25;€8.8M - €13M;Right-Footed;5 (8);703;0;0.39;6;1;0%;0.0;0.0;0.0
14172522;Thiago Almada;A. Madrid;AM (C);25;€34M - €51M;Right-Footed;10 (32);1349;6;5.65;49;18;12%;0.4;0.4;3.6
86045976;Pervis Estupiñán;Casciavit;D (L);28;€18.5M - €28M;Left-Footed;37 (1);2966;0;0.33;4;0;0%;0.0;0.0;3.0
29115800;Joe Gomez;Liverpool;D (L);29;€18.5M - €28M;Right-Footed;18 (12);1832;1;0.73;5;1;20%;0.0;0.0;0.1
27058392;Pierre-Emile Højbjerg;Olympique de Marseille;DM;30;€19.5M - €29M;Right-Footed;41 (1);3382;3;2.38;18;6;17%;0.1;0.1;0.3
49045776;Youssouf Fofana;Casciavit;DM;27;€39M - €59M;Right-Footed;40 (2);3340;2;1.63;15;5;13%;0.1;0.0;0.1
